publishedAt,authorDisplayName,textDisplay,likeCount
2024-08-23T01:45:27Z,@wulanofficial5641,terbunuh di cerita yang dibangun sendiri,0
2024-08-23T01:36:09Z,@gvgaming9824,👍👍👍👍👍,0
2024-08-22T20:20:52Z,@mamasiif3622,"Hai en, bisa ga kita ulang semuanya dari awal lg?",0
2024-08-22T18:32:31Z,@CallMeParkSoJin,"Bahkan sampai kapan pun, aku masih bermimpi berkelana mengelilingi dunia dengan mu wahai Dinda ku sayang. Aku masih mengenang namamu di lubuk hati yang paling dalam. <br>Sudah kah ada yang gantikanku? <br>Kamu benar benar menghilang. Menutup semua hal tentangku di hidupmu. Maaf aku tidak bisa mewujudkan keinginan ibu Mu yang baik. Aku masih sayang kamu<br>Jika boleh aku menyebut namamu didalam doa ku, aku ingin kamu lebih bahagia. <br>-Kaka Husnul Jaelani.<br>Bandung, 23 Agustus 2024.",0
2024-08-22T16:32:55Z,@Lifeandsmile92,Sudah lewat 3 tahun<br>ternyata masih ada sisa bayang mu di benak ku,0
2024-08-22T16:29:19Z,@nurulhakim6505,p,0
2024-08-22T16:04:43Z,@RilegiSeptandi,Pria hanya lebih pandai menyembunyikan luka🙌,0
2024-08-22T16:02:50Z,@sitinuraviahfitriani7703,ini lagu 1 bulan ko relate sama yg hmpir 6th 😢,0
2024-08-22T15:41:11Z,@dianafiken6490,"Inget ini lagu buat cwo ny yg pake mobil, yg pake beat gk bisa galau pake lgu ini 😢😅",0
2024-08-22T15:10:37Z,@NurAmeliaRidha,"aku diputusin sebulan sebelum ulang tahunku juga nad, dan bener katamu, dia ga ada ngucapin apapun. Sekarang udah lewat 3 bulan, aku masih sering nangis dan makin mikir apa cuma aku yang selama ini cinta sendirian? atau aku yang memang ga pantas diperjuangkan? aku selalu bertanya-tanya kenapa harus aku yang dia pilih kalau pada akhirnya dia juga yang ninggalin aku wkwk",0
2024-08-22T14:30:35Z,@intannurhayati468,"Yang sebulan bisa seasing ini, apalagi kita ya:)",1
2024-08-22T14:25:34Z,@Long-i6f,huh 🥀,0
2024-08-22T14:07:28Z,@fariseditz2107,kangen sama yang lama ya kak?,0
2024-08-22T13:46:40Z,@epepemel1295,why,0
2024-08-22T13:37:56Z,@pdpbelkoda1696,semudah itukah menggantikan diriku😢,0
2024-08-22T13:12:59Z,@azraavee,cowonya lg sibuk malah dengerin bernadya jadi ovt😔,0
2024-08-22T12:57:06Z,@putrilin6557,"Bernadya, boro” satu bulan, baru 2 minggu udah upload sama yang baru😌<br><br><br>Bukan belum bisa lupa, tapi rasa sakitnya masih ada.",0
2024-08-22T12:43:33Z,@zulkifithaib6529,Nitip huh,0
2024-08-22T12:43:25Z,@zulkifithaib6529,Nitip huh,0
2024-08-22T12:10:22Z,@melsaoktapiansyah892,Sebercanda itukah kemaren? Gapapa.,0
2024-08-22T12:02:49Z,@dhevalrabrusun3771,Terkadang saya berpikir bernadya adalah representasi rakyat seperti kita yg sesungguhnya . Kenapa? Karena ia tahu dan menyuarakan isi pikiran kita saat ini bahkan lebih matang dari apa yg kita rasa,0
2024-08-22T11:55:31Z,@ririrorrr,sediii bgt blum ada 1 bulan uda mulai asing:(((,0
2024-08-22T11:07:31Z,@rchelpoetri,malllll ko kamu tenang bgt pas kita uda selesaiii?? sedangkan disini aku hampir gila tauu,0
2024-08-22T10:31:28Z,@pebripasaribu217,"kutitip kata disini saja...<br>dan kuharap kau mampir disini juga.<br> Bernadya menjadi favorit ku setelah kepergian mu itu.<br> tentu kau sudah melupa,<br>sedangkan diri ini masih saja tertindas oleh sikap bodoh mu waktu itu...",0
2024-08-22T10:10:01Z,@rizalnurdiansyah6424,Kehidupan tetap terus berjalan,0
2024-08-22T09:25:43Z,@scorpion8838,Rupaya Belum Sebulan. wangi mu akan pudar namun bayang mu hatui ku memang ku tampak baik saja namun di dalam berantakan berpura bahagia buat ku gila benar kita tak berjalan serib debat kan berujung kepada perpisahan jujur ku tidak baik saja bahkan senyumpun ku paksakan biar tak semakin buatmu dilema tangisan di pelukmu jadi tangis terhancurku ku bohong saat bilang pergi mu tak ganggu ku kabar dari mu yang diam diam aku tunggu belum ada yang mengantikan mu mengkhawatikan mu setiap waktu cerita tak perlumu tetaplah favortiku kudisini masih banyak waktu hingga bahagia mu bukan aku<br><br>Ajg ajg ajg ajg ajg ajg ajg ajg ajg ajg ajg ajg ajg,0
2024-08-22T08:27:52Z,@Debbiechristy9,Fck buat cowo-cowo yg gatau dirii yg udah ditemenin dari NOL!!!!,1
2024-08-22T08:17:57Z,@khadijahkasmirah1239,&quot;nofel ku&quot; apakah ada yang berubah di kehidupan mu?&quot;,0
2024-08-22T06:51:21Z,@AdrianDarmawan-lr3ur,Terimakasih dengan lagu mu anak ku cepat tidur,0
2024-08-22T06:47:47Z,@Vianmnptty,"No matter how perfect a person is, if his character is like that, what else can he do?",0
2024-08-22T06:12:28Z,@amonsterinthefridge9271,"Pas masih sama dia, aku relate sama lagu yg &quot;Lama-lama&quot; sampe akhirnya putus jg karena capek nungguin mulu tapi gak pernah dihargainn. Lanjut pas life after breakup jg relate banget sama &quot;Sialnya, Hidup Harus Tetap Berjalan&quot; karena emang bener² kaya stuck banget gak mau lanjutin hidup saking sedihnyaa. Trus sekarang lagi relate sama &quot;Kini Mereka Tahu&quot; karena aku udah hampir move on dan mulai berani cerita² ke temen² tentang sikap dia selama masih sama aku duluu. Eh tapi kemarin tanggal 20 Agustus malah agak sedih karena tepat satu bulan hubungan kami berakhir dan hari ini malah lagu ini lewat wkwk pas banget tepat &quot;Satu Bulan&quot; dan aku hancur lagii, keinget lagii, kangen lagiii wkwk:(((<br>Tapi gpp, melihat dari riwayat perjalanan cintaku ini pasti sebentar lagi bakal relate sama lagu &quot;Untungnya, Hidup Harus Tetap Berjalan&quot; hehe aku cuma perlu ngelewatin fase² relapse ini kann yaa? Nanti bahagia lagi kan yaa?? Pastilahh hehe makasih ya, Bernadyaaa. Lagu² kamu udah nemenin perjalanan cintakuuu yg cukup menguras batin inii, semoga semua yg lagi patah segera terobati dan sembuhh 🥹❤️‍🩹",2
2024-08-22T05:25:36Z,@YosianoPrasetyaPutra,"Setengah tahun masih gamonin dia, dianya udah biasa aja bahkan sekarang lagi deket ama cwo lain.",0
2024-08-22T03:14:18Z,@rosasofyl6238,Udah sering sakit hati wkwkwk <br>Tpi akhirnya ketemu sama  yang sekarang <br>Yang sayang aku bangettt <br>Dan rasa sakit yang dulu kayak hilang aja gituu <br>Happy banget deh,0
2024-08-22T02:15:06Z,@nisaaqilaa,ara ara,2
2024-08-22T01:52:31Z,@herizaldiramadhan1492,"cowo itu capek dgn segala perdebatan makanya cari jalan keluar buat bahagia tanpa ada perdebatan berkepanjangan yg tak kunjung usai.<br>cowo juga tidak mau berlarut dalam kesedihan,dan menyembunyikan kesedihan,lalu mencari yg make you and me happy    &#39;feedbacktrustme&#39;",0
2024-08-22T01:49:29Z,@adeliafebiliyanti7141,keren amayyy,0
2024-08-22T01:37:56Z,@heruarismunandar2051,"lagu nya kurang greget, kurang ada klimaka nya",0
2024-08-22T01:26:10Z,@bintangkiciw5915,🥺,0
2024-08-22T01:02:46Z,@Farid-qw5ys,"sudah keluar duit banyak buat dia :) nonton bioskop berduaan. pegangan tangan waktu di dalam bioskop.Beliin dia makan, jajan.Sekarang aku selalu nunggu balesan chat dari dia:(. Sudah adakah yang gantikanku yang khawatirkanmu setiap waktuuuuuuuuuu:)",0
2024-08-22T00:52:25Z,@buketmevah,KESINI GARA2 YESAYAAAAA YG PINTER ITUUUU,0
2024-08-22T00:38:42Z,@rajafaidzelshidqi1869,back.,0
2024-08-21T23:03:24Z,@densschanell1222,🙃,0
2024-08-21T22:06:25Z,@rizkyemilalmasir,"Kalo disini ada yang berstatement”kok cowo lebih gampang move on nya” itu berlaku buat cowo cowo yang nggak tulus cintanya, sedangkan yang tulus, jangan kan move on, life after break up nya cowo itu bisa lebih daripada cewe, dan statement cinta laki laki habis di masalalu dan sisanya hanya menjalani hidup adalah benar",0
2024-08-21T21:16:46Z,@Raditvilaa,"sodaraku habis putus sama pacar nya dia langsung nyetel lagu ini, baru satu bulan",0
2024-08-21T19:39:16Z,@Fadelbinkamal,Semoga lu juga denger lagu ini,1
2024-08-21T17:58:02Z,@septianbudipratamaseptianb7593,Kalau tidak mau tersakiti Jangan mencintai seseorang.cari penyakit aje,0
2024-08-21T16:43:56Z,@alifbagas6259,aku selalu mengingatnya sebelum aku disakitinya,0
2024-08-21T16:26:38Z,@JalalzCreate1704,Jadi sesakit itu ya rasanya diputusin... Hubungan 5 tahun bisa hilang tiba-tiba gada angin gada hujan diputusin.. Nyesek dan sakit sampai ubun-ubun.. Tapi kita bisa apa nad? Kita tidak bisa memaksa perasaan orang lain bukan?,0
2024-08-21T16:15:31Z,@mirasanjaya3788,"Lagunya ini related samaa apaa yg ak alami, bner bngttt blm ada 1 bln udhh tauu klok udh ad cewek bruuu. Setelah pas 1 bln putus, bsknyaa udh ngepublis cewe bru. Gtauu rasanya campur aduk😊",0
2024-08-21T15:48:16Z,@khoirulumam293,"Njir lah liriknya sama banget kaya gw dulu baru putus sama pacar pertama gw wkwk, dia seneng2 aja walaupun tanpa gw dan langsung dpt lg yah namanya jg cwe, 3th seperti gada yg membekas dihatinya wkwk vangsat, makasih bernadya akhirnya ada lagu galau yg sama persis hampir semua lagu2 kamu mirip kisah ku dulu wkwk, apalagi yg &quot;untungnya, hidup harus tetap berjalan&quot; pdhal masih galau dulu 1th an ga percaya ama cwe lg wkwk",0
2024-08-21T15:28:14Z,@nunuy13,"nad, aku ngga bisa move on pdhl aku sama pacarku yg sekarang udah lama sekali menjalani hubungan",0
2024-08-21T15:01:05Z,@LukyFirmansyahTs,Arhan lagi dengerin lagu ini,1
2024-08-21T13:45:28Z,@zackma9266,Arhan,1
2024-08-21T13:10:19Z,@nining9034,"Gara gara yesaya aku jadi kesini....<br><a href=""http://www.youtube.com/results?search_query=%23lagu"">#lagu</a> kesukaane yesaya",0
2024-08-21T12:38:00Z,@keenan28,Candu banget sih kk nad lagunya 🖤,0
2024-08-21T10:52:26Z,@kenatradeva2300,Keren,0
2024-08-21T10:09:25Z,@ArhamaStore,kenapa ninggalin gitu aja?,0
2024-08-21T10:07:00Z,@ArhamaStore,kangen kamu,0
2024-08-21T09:51:51Z,@dymasardy5488,Sudah ada kah yang gantikan ku?,0
2024-08-21T09:04:42Z,@JuliusTanuwijaya,"cowo sepertinya cepat move on, tapi beberapa waktu malah teringat dan sedih..",0
2024-08-21T08:36:38Z,@ipunkharim,Zize brought me here😂,1
2024-08-21T08:23:27Z,@topanguntara8199,"Cemen bgt klean smua, trabas ae lah",0
2024-08-21T07:47:15Z,@R-fp4sn,"Ku pikir maniamu itu pelengkap, ternyata hanya perangkap.",1
2024-08-21T07:06:43Z,@muhammadridhofachrezihafid9660,bagus bgt suaranya :(,0
2024-08-21T06:54:23Z,@iJuvMalfoy,"arhan: sikap baik mu yg orang tau, itu karanganku 💔",0
2024-08-21T06:15:20Z,@mayakhobee,"Nad, kalo dia lebih bahagia dan tawanya lebih lepas setelah pisah dari kamu, pilihan dia sudah benar. Semoga kamunya cepat pulih dan menemukan kebahagiaan dan tawa yang juga lepas ya 😊",0
2024-08-21T05:21:33Z,@IndahSimamora-qg2sz,Makasih banyak udh ciptain lagu ini❤. Sekarang aku lagi di fase Life After Break Up dan baru sebulan :( semangat💪,0
2024-08-21T05:18:44Z,@ivanich2170,dia menemukan penggantiku saat dia masih bersamaku...,1
2024-08-21T04:33:38Z,@nezumiknight7014,"obat gamon mah izi, beli crypto pas 100 jt, jual pas di 1M😂",0
2024-08-21T03:12:05Z,@alfianfikri2262,Pasti arhan sedang lagi di indomerid rokokan sambil minum golda😢,1
2024-08-21T03:09:08Z,@eildiy,candu bgt plis,0
2024-08-21T03:09:01Z,@Nkalib,Han arhan rungokno iki,0
2024-08-21T02:50:48Z,@Ridwan_Yu,Kesini grgr arhan🥵,1
2024-08-21T02:45:13Z,@kimiww4998,First time nonton mv nya langsung mewek dikata pertama,0
2024-08-21T01:45:38Z,@agustalenan2038,"Yah daripada ngemis ngemis, mending Hepi Hepi",0
2024-08-21T01:37:29Z,@WahyuSeptyan,Terimakasih  😊,0
2024-08-21T01:33:08Z,@DimasApril-_,ke sini gara² sg nya arhan😢,0
2024-08-21T00:54:14Z,@anaaakimm,"piqiww andai kamu tau hidupku seberantakan apa ketika kamu ngilang gitu aja, kenapa kamu melakukan hal yang ga perna aku bayangin sedikitpun. Aku temenin kamu support kamu dan selalu ada untuk kamu tapi kamu justru nyakitin aku sampe aku gatau harus gimana. jujur,, ini berat bangett sampe aku selalu berfikir positive kalo kamu ga mungkin setega itu sama aku. Tapi kenyataannya kamu memang begitu. Aku gabisa benci aku gabisa marah sama kamu karna selama sama kamu yang aku inget cuma hal baiknya aja. Sakit banget sumpah aku cuma pura pura kuat biar aku ga jatuh sakit padahal aslinya aku seberantakan itu. Tolong aku masi nunggu kamu jelasin itun semua ke aku.",1
2024-08-21T00:41:42Z,@uliyuliani1553,"Bukan 1 bulan lagi,  pernah 12 tahun aku blm bisa move on haha",0
2024-08-21T00:36:08Z,@TubagusCoulava,GW JADI KEPO YANG NYAKITIN BERNADYA SIAPA YAK,0
2024-08-20T23:55:34Z,@erikoarvin3771,[ur ex name] bajingaaaan😭😭😭,0
2024-08-20T23:53:59Z,@alimurtadlo197,Kesini karena gosip pesepak bola,0
2024-08-20T23:20:40Z,@azhar2375,Arhan sedang mendengarkan😢,0
2024-08-20T19:26:09Z,@kosimulmuakhirin2295,"di tinggal pergi sama bubuw, selanjutnya di tinggal pergi sama almarhum bapak, tiap hari dengerin lagu satu bulan sama lagu gala bunga matahari😂",0
2024-08-20T18:37:48Z,@RianFm,"Dimana ada terselip nama rendy pandugo, disitulah tersebut karya terbaik",1
2024-08-20T17:31:36Z,@DidikHidayatulloh,Arhan wajib dengerin lagu ini,1
2024-08-20T17:18:10Z,@sulistyairvina1987,"Gak ada satu bulan malah, putus malam itu, dan malam itu juga dia jadian dengan yang lain 😊",1
2024-08-20T17:16:34Z,@mananramdhan2988,Kesini gara2 rame di twitter,0
2024-08-20T16:54:35Z,@slide_box,"masih ingat kala itu &quot; dia bilang jatuh cinta dengan pria lain&quot; bodohnya aku, kasih waktu dia 2 minggu untuk memastikan apakah memang dia jatuh cinta dan jawabannya iya, dia benar benar jatuh cinta.., di saat itu kita putus tangis haru belum redup keesokan hari pacar yang baru datang ke kantor mengajak makan siang bersama, pecah sudah tangis tak tersisa., walau kala itu ku lampiaskan teriakan ke pria itu, tapi tahukah kamu kala itu hatiku hancur sehancur hancurnya., setelah itu aku berjalan tanpa hati hingga kini, terima kasih.",0
2024-08-20T16:50:30Z,@Haloitsehhehehehehe,Bahkan sampai dari pertama kali kamu mutusin aku di saat aku besok sidang 6 th lalu dan sampai aku mendengar kabar kamu telah tiada selama lamanya aku masih belum bisa melupakanmu,0
2024-08-20T16:14:39Z,@dimasbjirr,👩‍⚕️:pak ini anak nya kok bisa gangguan jiwa seperti ini gejalanya apa?<br>👨: setiap malam dengernya bernadya dok,0
2024-08-20T16:02:41Z,@zakimaulana2580,kami bersama Arhan ❤,0
2024-08-20T15:54:52Z,@kowaitanuki3645,"anjinggg bukan belum ada satu bulan, tapi sudah tujuh tahun gak bisa move on. pls bunuh gue",0
2024-08-20T15:49:31Z,@Johnjuand,kesini gara gara arhan 🙌,0
2024-08-20T15:37:47Z,@Bunga_Saroja_Official,"Setelah berpisah denganku, She said &quot; selamat berbahagia kembali aku &quot;, and i know at the same time she post another. By the way aku cowok",1
2024-08-20T15:23:13Z,@dwiyanarizky5932,"Life after break up emang benerbener bikin hidup jd abu abu, kosong banget rasanyaaaa",1
2024-08-20T14:42:31Z,@rayhandhany890,Izin sv,0
2024-08-20T13:57:09Z,@aifinadinana207,life after breakup emng sakit tp life after dri yg ga ada hubugan lebih sakit 💔,0
2024-08-20T13:32:35Z,@mnytBbi,Disaat aku sendiri dimalam hari aku mendengar lagu ini mengingatkan seseorang yang dulunyh ga akan pergi sampe kapan pun eh skrng pergi:),0
2024-08-20T13:21:56Z,@awliyaarif2492,pov nya sama kayak berdamai nya raisaaaa… luvvv ❤❤,0
2024-08-20T11:56:31Z,@fannypadia2231,inget bgt setahun yg lalu hahaha sangat amat menyakitkan👀😃,0
2024-08-20T11:53:25Z,@makki5769,"Belum pernah pacaran, tapi denger lagu ini jadi berasa lagi putus cinta",0
2024-08-20T11:38:53Z,@jellywolf1,WIB (Waktu Indonesia Bernadya),1
2024-08-20T11:21:21Z,@detahermawan8046,AJG NI LAGU REALATE BGTT BANGSATTTTTT😭,0
2024-08-20T09:55:50Z,@eriawanagata-x5s,"teruntuk agata ritonga, jika kau pikir aku disini baik baik saja,kau salah. aku masih sangat menunggu kabar mu. aku takut menghubungi mu lebih dulu.",1
2024-08-20T09:13:24Z,@aryadwisatya8891,baguss,0
2024-08-20T08:56:59Z,@lien2436,udah break up dari 1 tahun lalu tapi rasanya masih sakit yh,1
2024-08-20T08:18:19Z,@harunal4499,3 tahun sudah terlewat tapi kenapa masih selalu teringat:),1
2024-08-20T08:06:32Z,@eygeevlr,did i miss her<br><br><br><br><br><br><br><br><br><br><br><br><br>yes,2
2024-08-20T07:39:22Z,@YusviaDeva,Aku ga bisa Yura 🥺,1
2024-08-20T07:09:39Z,@AnggaKibo08,"masih sayang sama dia, masih ingin dengan dia, mau banget hidup bersamanya, tetapiii terlalu jauh untuk pulangg terlalu kecewa melihatnya memberi masuk peluang untuk orang lain, aku engga baik, ak jg pernah jahat ke kamu aku yang salah, selamat menjalani hidup masing masing dear:)",2
2024-08-20T06:39:53Z,@_riskyrha,.,0
2024-08-20T05:32:16Z,@hotmanmalau11,"Ini lagu terbalik sih,, biasanya yg sulit melupakan itu cowok..",1
2024-08-20T04:42:07Z,@Andikend,"Nad itu hanya pura pura aja , ga semuanya senyumnya itu senyum membaik",0
2024-08-20T04:14:58Z,@rifkinuramal6818,Namun kau tampak baik saja bahkan senyum lebih lepas sad banget,0
2024-08-20T02:26:03Z,@SyifaMla,sopan bgt lagunya. masuk telinga kiri keluar air mata,224
2024-08-27T15:10:10Z,@veriskaveriska5359,😔😔,0
2024-09-03T14:52:07Z,@abangdb,😢,1
2024-09-07T16:26:49Z,@baladalelaki,😂😂😂,0
2024-09-08T21:06:50Z,@Nori_ahmxd,wkwkwkw😂,0
2024-09-12T23:38:12Z,@dimasakira5521,😁😁😭😭😭,0
2024-08-20T01:49:37Z,@KolSpecialist,Padahal aku udah ada satu tahun tapi kok relate banget sama satu bulan 😢,0
2024-08-20T00:11:33Z,@gugus52_nurzakikurniawan20,"Faktanya fase moveon cewe dan cowo itu berbeda, cewe bakal galmop di awal sedangkan cowo bisa tertawa di awal dan galmop di akhir",0
2024-08-19T22:43:30Z,@youngry2312,Yang salah waktu bukan cowoknya ya😅,0
2024-08-19T17:05:57Z,@JerryAndika-2601,Ternyata muka semanis kamu bisa membuat luka sepahit ini,0
2024-08-19T16:30:11Z,@iskimanada3378,2 tahun nad 2 TAHUUNNN!!😫😣😔😖,1
2024-08-19T16:22:52Z,@sajens1,"I have no reason to galauin someone, the queen has dropped the masterpiece and it&#39;s time to galau walau gatau galauin siapa lol",0
2024-08-19T16:06:42Z,@fathurachmancahyar767,"suka banget sama lagu nya, ngena banget",0
2024-08-19T14:56:49Z,@kalunaashaa,secepat itu ya dia lupain aku?,0
2024-08-19T14:46:35Z,@Bayu-cn5of,"lu cakep lu aman, lu jelek lu rungkat, lu kaya lu aman, lu miskin lu melarat.",0
2024-08-19T13:25:39Z,@hnzii2661,"kenapa cowo cepet keliatan haha hihi setelah putus?? sebenernya diatuh cmn gamau keliatan galau aja anjir, DAN KLO ADA CEWE LAGI ITU TUH CMN BUAT PELAMPIASAN DIKALA DIA GALAU🙂🙂🙂",1
2024-08-19T13:27:57Z,@hnzii2661,"DAN knpa cewe pas putus keliatan galau trs lama sembuhnya, tapi asli malah pas kota udh nemuin gantinya udh sembuh dri luka yg dulu, si cowo malah tibatiba ada kabar pas tau kita udh ada cowo lagi, DIA DEH YG MALAH GALAU BRUTALLLLLLL",2
2024-08-19T13:25:04Z,@asephari4936,ini lagu satu bulan ya? ko di aku 2 tahun masih relatee ya hehe,0
2024-08-19T13:01:06Z,@muhamaadafinikurniawan9513,mantap,0
2024-08-19T12:20:41Z,@rgnzahira9420,"Nad,setelah banyak rasa sakit yang aku alami dari kecil.aku cuma berdoa,semoga kehidupan ku lebih baik kedepannya.hidup aku selalu diwarnai dengan luka,aku berdoa kehidupan yang ada didepan aku lebih pulih.<br>Dan bisa bahagiakan orang tersayang aku nad,yg ngerawat aku dari kecil sepenuh hati🥺",0
2024-08-19T10:38:03Z,@bellanry,"KA tolong bikinin lagu, dimana posisi cewenya selalu exited tapi dari sisi cowo gada respect sedikitpun",0
2024-08-19T10:14:10Z,@Thisjust-g1b,😭😭😭😭😭😭,0
2024-08-19T10:10:28Z,@Cuan13,"Salfok v clip cwonya ,itu ajil kan ? 🙏",0
2024-08-19T09:15:51Z,@EdwardColi-j5q,LOE PADA KIRA COWOK DOANG YG kek GITU?,0
2024-08-19T07:44:09Z,@anaksoleh5789,"galau nya setelah setahun putus, mau balikan tapi dia sudah ada yang baru aneh ya haha, kalau ada yang bisa gw ceritain ke kalian, penyesalan itu dateng nya di ahir ketika kita sadar dia perempuan yang terbaik yang bisa pahamin kalian, sabar sama sifat kalian,  ga perlu ada alesan lain jaga dia seumur hidup kalian ya, buat kamu G aku sekarang sudah punya wanita yang seperti kamu, tapi kamu sudah terlanjur ga bisa aku hapus, tapi aku belajar dari hubungan kita dulu, aku akan jaga wanitaku sekarang seumur hidupku dan ga akan aku lepas lagi, semoga kamu juga bisa hidup bahagia ya",0
2024-08-19T07:07:38Z,@berliantisirait.9992,"kenapa kamu bisa baik2 aja , sementara aku disini masih sedihhh, knapa knapaaaaaaaaaa",0
2024-08-19T07:06:13Z,@anggihannan8395,"Terimakasih, tidak semua org bisa menerima cinta yg berkualitas",0
2024-08-19T06:51:06Z,@deriiagustin2008,Gausah pacaran stay halal di jalan allah,0
2024-08-19T06:40:17Z,@Cindyaneliyahputri,.....,0
2024-08-19T06:39:23Z,@devinafasyah1562,Iyaaaaaaa,0
2024-08-19T06:32:46Z,@akbaraja055,"maaf ya aku bukan yang spesial,aku juga bangak kurangnya,aku juga ngga goodlooking seperti laki laki lain nya,proses ku juga lama,maka dari itu jika kamu ingin pergi aku akan siap menerima walau aku pasti terluka namun akan ku sembunyikan dengan tersenyum dan tertawa walau di hati banyak mengandung rasa kecewe😊",0
2024-08-19T06:01:51Z,@DAPAAkbar-m2e,Kata orang melupakan itu mudah nyatanya aku sudah 2 tahun menunggu nya kembali💔,0
2024-08-19T04:10:56Z,@ilham_allgenre,Hmmmm,0
2024-08-19T03:57:32Z,@Gugun_art19,&quot;Kalau bisa jangan buru-buru&quot;,0
2024-08-19T03:51:25Z,@aurelclaudia4598,Senyum nya lepas dgn org baru dn org baru itu temanku sndri yg udh seperti Kaka sndri . Hancur sehancurnya karna baru LG percaya cinta dan sebahagia itu dgn bangga memperkenalkan dia kpd semua org dn akhirnya ku trauma lg. Sialnya ku susah membencinya dan tmn ku sndri . Lagi2 msih sedikit berharap ada keajaiban buat dia kembali walaupun udh nyakitin . Ah sebegitu srius nya TPI berujung sakit dan bnr2 udh sedikit gila .,0
2024-08-19T03:38:06Z,@m.fauzanfaris9386,hai aku mau tanya ketika kita memiliki seseorang yang kita sayang trs dia bilang mau ngerjain seseorang dengan cara mempermainkan orang itu dengan cara mendekatinya lalu pergi... di saat ia mendekati orang itu apakah bisa di katakan selingkuh?,0
2024-08-19T03:13:49Z,@LyyGanteng,rorrrrrrrrrrrrr,0
2024-08-19T02:27:53Z,@MuhamadHasyim-e6z,Aku butuh 1 menit melupakan,0
2024-08-19T00:59:46Z,@nursetyaningsih9413,Enaaak bgt lagunya Di dengar...malah tahunya dari covernya Eca Japasal😊,0
2024-08-19T00:36:19Z,@dimassoegab,Kamu cenayang ya,0
2024-08-19T00:25:29Z,@LidiaNopitasari-b7c,"Cinta habis di orang lama, jatuh cinta banget sama temen sendiri.<br>tetangga pula 😅",0
2024-08-18T19:46:00Z,@AzizSyahid-i3s,"Nggk semua cwok gitu mbak,aku belom dpt restu ortu juga masih ttp ngjkin balikan setelah 2 th🙏🏼",0
2024-08-18T18:23:30Z,@cheviouchenz5835,serasa nuansa lagu nya Tulus,0
2024-08-18T16:43:21Z,@jesterr8674,"pulihhh? ikhlas? sembuh?  luka tidak akan pernah hilang kalo seseorang sudah mengalami &#39;kehilangan&#39; kadangg kitaaa harusss trus melangkah meski tapak kaki buat satu maju kdepan ajaaa sudah tidak punya araah, dann terus melangkaah sampaii sakitnyaaaa mereda perlahaannn",1
2024-08-18T15:27:49Z,@AdityaNaufalFadila-rr6qo,huhuhu,0
2024-08-18T15:05:36Z,@aditgustiputra7501,Bernadya kenapa lagi ehh buat lagi beginian 😢 <br>Relate btul sama kisah ku .. sudah diseriusin doi eh malah ninggalin dan sekarang sdh cepat betul dapat penggantinya,0
2024-08-18T14:53:08Z,@ryuu__27,"Gua awalnya ngga percaya, masa sih lagu lagunya bikin segalau itu, karena jujurly ngga pernah mampir di fyp tik tok gua, pas dengerin pertama kali, langsung netes dong ini air mata😂😂😂",0
2024-08-18T14:20:29Z,@nabilahmad4923,1. Jangan pernah percaya tawa dari seorang pria<br>2. Jangan pernah percaya tangis dari seorang wanita,3
2024-08-18T13:26:53Z,@risma4635,",",0
2024-08-18T13:26:35Z,@azkarasya1213,Lagu sakit,0
2024-08-18T12:59:21Z,@rezaragadi9295,intinya cari kesibukan 🤤,1
2024-08-18T12:51:15Z,@arifiqbalmochamadrizky818,woy mela rizka!!!!!!! kita jangan sampe cerita di lagu ini terjadi yahhhh!!!!!,0
2024-08-18T12:39:10Z,@DennyfajarMartha,Setiap denger lagu sedih hati gw sakit cookk😭 pokok nya ngingetin hal² yang sedih di dunia gw😭💔,1
2024-08-18T12:02:47Z,@iqbalmohamad6417,👍,0
2024-08-18T11:26:37Z,@FazilaZaqila,belum ada satu bulan gaji sudah habis,0
2024-08-18T10:42:35Z,@vickyrizal2216,Hhuuuuuu huuuu uhhh uhhhh,1
2024-08-18T10:11:49Z,@aldinasution964,"awal 13 Juni 2024 dan berakhir 14 Agustus 2024<br>walaupun sesingkat itu tapi dialah yang paling susah untuk di lupakan rela ngemis ngemis sampe nggak ada harga dirinya sampe jadi orang se tolol itu<br>entah lah sampai saat ini masih dia yang terindah <br>bahagia terus ya <br>DAL <br>Medan, 18 Agustus 2024",0
2024-08-18T09:49:07Z,@ghjghhg1054,"lagu ini jadi lagu favorit calon istri saya, ketika tidak di telpon sehari saja langsung bikin story backsound nya lagu ini",0
2024-08-18T09:25:11Z,@kharismajelita7532,Sakit gigi lbh baik drpd sakit hati ;&#39;),0
2024-08-18T09:26:03Z,@kharismajelita7532,"Untung bgt lagu ini ga keluar tahun 2019, bisa ga keluar rumah 1 bulan dr di rumah kebanjiran air mata :&#39;)",0
2024-08-18T09:19:53Z,@cecezy7840,baru 2 hari..,0
2024-08-18T07:13:41Z,@KristinHanik,Ini real sih seperti dia belum sempat satu bulan sudah posting cewek lain,0
2024-08-18T07:02:57Z,@cloudyyyshaa,sedih😢,0
2024-08-18T06:45:11Z,@awanoke,"Gimana ya, liriknya indah...",0
2024-08-18T05:50:25Z,@NadiaArtikasari,ini lagunya durasinya 2 hari ya <br>secandu itu ngedengerin lagu nya soalnya relate sama kisah cinta diri sendiri 😞😞,0
2024-08-18T05:45:20Z,@DimasKrisna-x7y,"lawak, baru asing dia udh bahagia aja sama pilihan nya😅",0
